attr_conc.max,attr_conc.mean,attr_conc.median,attr_conc.min,attr_conc.sd,attr_ent.max,attr_ent.mean,attr_ent.median,attr_ent.min,attr_ent.sd,attr_to_inst,cat_to_num,cor.max,cor.mean,cor.median,cor.min,cor.sd,cov.max,cov.mean,cov.median,cov.min,cov.sd,eigenvalues.max,eigenvalues.mean,eigenvalues.median,eigenvalues.min,eigenvalues.sd,g_mean.max,g_mean.mean,g_mean.median,g_mean.min,g_mean.sd,h_mean.max,h_mean.mean,h_mean.median,h_mean.min,h_mean.sd,inst_to_attr,iq_range.max,iq_range.mean,iq_range.median,iq_range.min,iq_range.sd,kurtosis.max,kurtosis.mean,kurtosis.median,kurtosis.min,kurtosis.sd,mad.max,mad.mean,mad.median,mad.min,mad.sd,max.max,max.mean,max.median,max.min,max.sd,mean.max,mean.mean,mean.median,mean.min,mean.sd,median.max,median.mean,median.median,median.min,median.sd,min.max,min.mean,min.median,min.min,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,range.max,range.mean,range.median,range.min,range.sd,sd.max,sd.mean,sd.median,sd.min,sd.sd,skewness.max,skewness.mean,skewness.median,skewness.min,skewness.sd,sparsity.max,sparsity.mean,sparsity.median,sparsity.min,sparsity.sd,t_mean.max,t_mean.mean,t_mean.median,t_mean.min,t_mean.sd,var.max,var.mean,var.median,var.min,var.sd
0.41889959977055197,0.13129269704979932,0.13195456207119657,0.003150250499813305,0.1251123447117412,5.817372373317232,2.2172504743515016,1.6940168482900064,0.9366408621388421,1.8337440986635387,0.006243496357960458,5.0,0.8602262362246191,0.021239886784368465,0.012666899353955192,1.3609628470486387e-16,0.037007157053035616,0.20455580124869904,0.001059315108958217,0.00017559833506763833,4.253008897026992e-18,0.006640271094035001,0.763577415273804,0.03263011848038411,0.012567079253997379,1.1013971811971444e-16,0.08610067446232146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.16666666666666,1.0,0.05263157894736842,0.0,0.0,0.22448148540588725,954.0062402479223,153.44709183515786,68.78715553516514,-1.980172085499705,234.00377306422212,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8303850156087409,0.05095569308286325,0.013527575442247659,0.001040582726326743,0.12621702842446564,1.0,0.021052631578947368,0.0,0.0,0.14432140317088757,0.0,0.0,0.0,0.0,0.0,6,1,5,0.0015677491601343786,961,0.0,1,90,0.2,1.0,1.0,1.0,1.0,0.0,0.49889315574908233,0.14497416741123823,0.11557889404739721,0.03225806451612865,0.10833350202142294,30.903292940821075,10.107228219287878,8.40925523230278,-1.7579246075694799,7.327794966152661,0.49947916666666664,0.20003092936686687,0.18248263888888888,0.012485923423423423,0.16234713908109635,1.0,0.030155979202772968,0.0,0.0,0.13483675821654792,0.2488943808532781,0.03263011848038396,0.013358480749219472,0.0010405827263267181,0.055846272653953845
0.9719280602817215,0.2627150488422914,0.18177416974853222,0.007095930921788065,0.285207184578313,7.395138347584361,4.343926729148688,3.9238967893174648,0.15389548065820563,2.398975644458899,0.025145067698259187,3.3333333333333335,1.0,0.009159105279862403,0.0038834951456310257,8.523658215090616e-05,0.04755944617260346,3.2176015473887825,0.0001932905044596366,1.4994077339450767e-05,3.748519334845869e-06,0.005900599424797679,266.33637385347964,0.24582976076155955,1.6786340235316768e-17,-1.7414959190017842e-16,7.879454148592863,41.5006887718514,0.043373873250996585,0.0,0.0,1.2388828038036441,38.904015561195614,0.04022351482895264,0.0,0.0,1.1601062870265537,39.76923076923077,20.0,0.023622047244094488,0.0,0.0,0.6052616668829331,510.0115941920553,330.8058738662704,252.51256506584065,-1.6429298972524056,187.8836882861227,14.825999999999999,0.016862467191601047,0.0,0.0,0.44924122249561455,100.0,1.100612423447069,1.0,1.0,2.94690754401039,44.28820116054158,0.05390477060773593,0.0038684719535783366,0.0019342359767891683,1.3230171088924545,42.0,0.04374453193350831,0.0,0.0,1.2533013404266933,15.0,0.015748031496062992,0.0,0.0,0.44850065008735907,13,0,10,0.0024867732163952358,517,0.0,3,1140,0.3,85.0,1.0848643919510061,1.0,1.0,2.499171168033216,16.317469239378394,0.0869143016257025,0.06213674367802526,0.04397994971335374,0.4883485564912244,22.605864287866098,17.20754612198513,15.938134613602971,0.03603576890707747,6.007741298457924,0.14119601328903655,0.05357056270918099,0.011421188630490957,0.0020538003026653075,0.06018879472345947,41.945337620578776,0.04496825356637494,0.0,0.0,1.2545940619410358,266.2598023780601,0.24582976076155905,0.0038609749149086125,0.001934235976789124,7.8769257405276125
0.9056243759243686,0.49823491496270716,0.47328233612349535,0.006005752151651335,0.29714608525355846,9.61120837929332,6.107038343660419,6.567215237862553,2.454668952456269,2.241170761242404,0.008737864077669903,8.0,1.0,0.004253787415558455,0.0019455252918287825,0.00012571463081139563,0.03663203377981519,6.677594421957394,6.835054586200337e-05,3.774047760574401e-06,9.435119401435998e-07,0.006959070472129858,3990.4712119179608,1.7008363655197372,5.9763725168883e-18,-4.043166884762308e-16,82.31707923931091,23.69646615548821,0.010083602619356685,0.0,0.0,0.4888207730804594,11.766966108996048,0.005007219620849382,0.0,0.0,0.2427339769765137,114.44444444444444,49.0,0.020851063829787235,0.0,0.0,1.0107928213336175,1023.005822414932,700.4369481549866,1023.0058224149307,3.8448890964650655,379.2975411173412,31.1346,0.013248765957446808,0.0,0.0,0.6422577586753807,365.0,1.1548936170212767,1.0,1.0,7.508746672764017,45.662135922330094,0.022233009708737855,0.000970873786407767,0.000970873786407767,0.9418904120252548,28.0,0.011914893617021277,0.0,0.0,0.5775958979049243,1.0,0.000425531914893617,0.0,0.0,0.02062842492517587,9,0,8,0.0014488736719110895,1030,0.0,1,2350,125,364.0,1.1544680851063829,1.0,1.0,7.488118247838838,63.169911581033155,0.0736531884015967,0.031158847642487775,0.031158847642487306,1.3023568375152905,32.00019703145179,25.131771139002403,32.00019703145174,2.416847816383372,8.377313983246552,0.07052616965153408,0.011150439291137758,0.004161371508310283,0.0002127647339578266,0.02237552315042667,28.09061488673139,0.011953453143289954,0.0,0.0,0.579465140292966,3990.4377291555465,1.7008363655197738,0.000970873786407766,0.0009708737864077367,82.316387895719
0.9894968536900756,0.7342737580635136,0.9620739281094924,0.015981851904343557,0.3820435858575581,7.6192556099786035,6.824303793896452,7.538447529170522,0.7906455510546809,1.8221375610579482,0.17676767676767677,16.5,1.0,0.010572787087047337,0.005076142131979709,0.0005547861452533531,0.06929230899872929,13470939.673281021,4.612648659674833,2.563708147464501e-05,2.5637081474644877e-05,3355.8993100042103,8346467145059906,1464806448.97458,7.79941001295717e-21,-1.1823875212257917e-14,110571058141.2869,997543.5215232514,175.07447592012196,0.0,0.0,13215.105295922845,411691.9240097809,72.25449137430897,0.0,0.0,5453.949632438767,5.6571428571428575,72250.5,12.690286065286065,0.0,0.0,957.1493661023667,191.03022650749932,185.38647553423462,191.03022650749924,-0.8406956287656651,24.283553753082877,47729.341799999995,8.383663267813267,0.0,0.0,632.3016516633521,9411300.0,1652.7063882063883,1.0,1.0,124677.57537554472,1990468.8181818181,349.3413806368352,0.005050505050505051,0.005050505050505051,26369.029930644327,886339.0,155.5595823095823,0.0,0.0,11741.906932513117,8423.0,1.4784134784134784,0.0,0.0,111.5849369191269,35,1,33,0.0053165740369531846,198,0.0,2,5697,0.06060606060606061,9402877.0,1651.2279747279747,1.0,1.0,124565.99043924769,2889025.293249958,507.1036549853525,0.07106690545187017,0.07106690545187014,38272.78887973084,13.858764410644499,13.608723588260162,13.858764410644497,0.5065550138689621,1.1192835150251903,0.4974619289340101,0.01628305919040952,0.00018603662263799977,0.0,0.0840416382844656,888401.1166666667,155.92200333450336,0.0,0.0,11769.225122949234,8346467145038006,1464806448.9745798,0.005050505050505054,0.00505050505050505,110571058140.99672
0.958775278016276,0.29086230313975037,0.1476811079995578,0.0005457854974411969,0.3034211931779665,7.4941142458469105,3.1075408986615183,2.317037506440621,0.11014543112483141,2.004283373897343,0.12682926829268293,3.3333333333333335,1.0,0.028945237066547586,0.011070186069251213,1.1212189202238118e-17,0.08111133303540273,18443.028192252517,0.12884092841673228,0.00011956001912960327,6.952167732513459e-19,38.49894353946527,272420.72045736655,393.8656605682433,3.781206873921113e-18,-1.6696713456276768e-15,10348.394462425118,,,,,,,,,,,7.884615384615385,790.0,1.2467532467532467,0.0,0.0,30.057094158302267,198.0291969066033,114.02992752344386,96.5316599607904,-1.9937388732133008,77.70128580373411,572.2836,0.8985454545454544,0.0,0.0,21.778705108204704,4066.0,7.499278499278499,1.0,1.0,154.9091438434139,2555.5658536585365,3.984148101221271,0.00975609756097561,0.004878048780487805,97.1979314043115,2414.0,3.7474747474747474,0.0,0.0,91.81503780833964,1488.0,2.277056277056277,0.0,-2.0,56.572435601931524,26,3,20,0.007665423850394949,205,0.0,6,683,0.3,2578.0,5.222222222222222,1.0,1.0,98.40462782377419,520.6802035016389,0.9551087328064857,0.09853057166851198,0.06984302957695782,19.837370784737285,14.108973369955994,9.887957165448878,9.902560403483301,-2.6927593449207174,4.207376150242528,0.49754901960784315,0.12372780630451805,0.029172301104349783,0.00047184649260773796,0.1659278576572249,2498.170731707317,3.8680885510153793,0.0,0.0,95.00484314226107,271107.8743185081,393.8656605682434,0.009708273553323776,0.004878048780487805,10298.64640877154
1.0000000230776196,0.14261243555101538,0.04237419741774755,7.51127246321636e-05,0.29267522421020636,10.505625780933473,4.262874642982701,4.662689043097682,0.07701687574298335,3.050385562689308,0.006738544474393531,,1.0,0.002820503003105913,0.0006743088334457282,1.200588357969395e-16,0.016408902483120616,0.0669624113720094,1.6829578581895154e-05,4.5438600636504425e-07,3.4811443455879825e-18,0.00013981086435255338,0.3308464966330015,0.0037953726540807782,0.0006743088334457163,-4.134810538765647e-17,0.013760515905372172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.4,1.0,0.0010666666666666667,0.0,0.0,0.03265114813001936,1477.0040417644461,1228.0590871483216,1477.0040417644454,-1.99605099065407,509.973195131514,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5181940700808625,0.0041078167115902965,0.0006738544474393531,0.0006738544474393531,0.017270973170527334,1.0,0.0005333333333333334,0.0,0.0,0.02309401076758503,0.0,0.0,0.0,0.0,0.0,10,1,10,0.00013376022767698327,1484,0.0,0,1873,0.0,1.0,1.0,1.0,1.0,0.0,0.4998373033395246,0.042312238626602404,0.025958706582558024,0.025958706582557663,0.04478969798488496,38.444879433548564,33.381400084764614,38.44487943354854,-0.07275091236426318,10.722639651235808,0.4996628455832771,0.10201978081127845,0.016123914164452025,1.0146918150345973e-05,0.1724454107940705,0.5302690582959642,0.00036233183856502246,0.0,0.0,0.01271917480510231,0.2498373298097279,0.003795372654080777,0.0006738544474393413,0.0006738544474393226,0.012335719796352498
1.0000000000071791,0.24166226197454516,0.11834274001177789,-1.171102327226731e-07,0.2962708086249975,6.638409502553777,1.151633012517105,0.9541356942092039,0.0,1.439417723133277,0.1782178217821782,0.058823529411764705,0.9388478737749798,0.03461843873737318,0.009999999999999998,0.0032517846355561127,0.06217895866475889,0.7509900990099007,0.003682990314946614,9.900990099009884e-05,9.90099009900986e-05,0.02707887088249965,5.354072239086083,0.10634001861724639,0.009999999999999981,-5.154685240057604e-16,0.6301769903311452,2.156321090421455,0.018430094789926965,0.0,0.0,0.19935195533023006,1.6980905488171003,0.014513594434334191,0.0,0.0,0.15698852677284214,5.611111111111111,3.0,0.1111111111111111,0.0,0.0,0.4105878413676264,94.05911185177929,79.93881585420938,94.05911185177925,-1.9726341799667948,33.51376662176002,2.9652,0.03801538461538462,0.0,0.0,0.30543113920449555,8.0,1.1111111111111112,1.0,1.0,0.8487087329643558,2.8415841584158414,0.11288821189811285,0.009900990099009901,0.009900990099009901,0.3970732921556204,4.0,0.10256410256410256,0.0,0.0,0.46209073942125906,1.0,0.008547008547008548,0.0,0.0,0.09245003270420483,18,15,1,0.003389330975537872,101,0.0,17,108,17.0,8.0,1.1025641025641026,1.0,1.0,0.7920359555646206,2.102709237772513,0.1763032126177368,0.09950371902099883,0.09950371902099871,0.27551037143372403,9.75333483473159,8.371141986965144,9.753334834731582,-1.656746253733476,3.339215240408366,495,0.42876216931216926,495,0.00010000000000000009,0.15518701175691157,2.918032786885246,0.0975199663724254,0.0,0.0,0.3827986336420722,4.4213861386138635,0.10634001861724633,0.009900990099009884,0.009900990099009861,0.5565578233509654
0.9328383975678496,0.03918456143703253,0.00959667109364546,1.4381968669332299e-06,0.10111092061096331,8.968139108448803,6.272454471297803,6.179939563154468,3.567037750976055,1.764499868164562,6.738544474393532e-05,1.4,1.0,0.0006955395223093276,0.00013267483063889908,1.6048524009667983e-19,0.005416576187173054,518088114.57154685,32.61550754297306,1.7784892676648487e-08,3.7930241828540663e-22,129943.6486952237,2804847236.830298,672453.3262599311,0.00016700276462655394,-4.326153758028376e-07,39594920.376820266,933059.3291304102,177.10313801591354,0.0,0.0,12455.774936255888,932413.9711325923,167.86255443925063,0.0,0.0,12418.121796845764,14840.0,89039.5,22.976857598865045,0.0,0.0,1302.5329927774733,178073.0000336926,48106.46750987939,5559.9377023620345,-1.7065423083639164,69198.90763426558,66005352,17.01926994147899,0.0,0.0,965.151788602672,980623.0,206.50434474197553,1.0,1.0,13271.88268513913,933689.4553739892,181.38898164827097,0.00017969451931716083,5.615453728661276e-06,12489.929853188212,940601.0,182.6134953005852,0.0,0.0,12581.55666727473,800307.0,141.9382869303068,0.0,0.0,10657.505425707895,12,0,7,2.2709628586855305e-05,178080,3355.0,5,5635,0.7142857142857143,180316.0,64.56605781166874,1.0,1.0,3374.5308122925258,51407.41230600895,15.15343723748817,0.013403851613908871,0.002369694859820866,819.9652007734779,421.98815157892824,155.79483872580354,74.57819038290647,-0.8984874361067791,154.40334301993386,0.08332818580517636,0.015278950848858499,0.001993356354593863,0.0,0.026969417359916644,938907.8138196316,182.31328661994152,0.0,0.0,12559.109428851276,2642722040.0,672453.326259927,0.00017966323808768747,5.6154537286614325e-06,38373704.80724358
0.14138949861595207,0.03702904489404251,-6.250002346150688e-08,-6.250002346150688e-08,0.05628839170506541,2.3219280948873626,2.121165725198206,2.3219280948873626,1.318116246441582,0.44891830594889637,8,0.25,0.8545994065281906,0.21966224374844212,0.2696299255199708,0.0,0.23644720320077378,0.2820512820512824,0.1210217338217338,0.036184615384615336,0.0,0.1352846731623688,2.336819862917487,1.226130402930403,2.003205128205128,-2.534106584783317e-16,1.0804223601644212,2.6051710846973517,1.4886691912556296,2.6051710846973517,0.0,1.3925225189811037,2.189781021897816,1.2513034410844652,2.189781021897812,0.0,1.1704871908573353,125.0,2.0,1.4285714285714286,2.0,0.0,0.7867957924694432,7.805510687346942,-0.1961869131784997,-1.3054356480000002,-1.9785382437982195,3.542655502223127,1.4826,0.8472,1.4826,0.0,0.7924830345187207,5.0,3.2857142857142856,5.0,1.0,2.138089935299395,3.0,1.8571428571428574,3.0,0.0784,1.431081333417896,3.0,1.7142857142857142,3.0,0.0,1.6035674514745464,1.0,0.5714285714285714,1.0,0.0,0.5345224838248488,5,0,1,0.047619047619047616,625,0.0,4,1,4.0,4.0,2.7142857142857144,4.0,1.0,1.6035674514745462,1.4153462926807447,0.9897315639900267,1.4153462926807447,0.26901529839254573,0.5363352246505622,3.129379202708291,0.4918846839175565,0.0,0.0,1.1653754674932146,0.33226495726495725,0.22542735042735043,0.1987179487179487,0.1987179487179487,0.05972403786057131,3.0,1.8384761904761906,3.0,0.0,1.4559022003318827,2.003205128205128,1.226130402930403,2.003205128205128,0.07236923076923042,0.970966376344585
0.1428571083900189,0.05714281917459877,-4.000000473325844e-08,-4.000000473325844e-08,0.07180352968873395,1.0,0.9977398816576996,1.0,0.9886994082884974,0.005053778250578079,0.3125,,1.0,0.1926548243364091,0.0,0.0,0.2875447162969769,0.26666666666666666,0.05111111111111111,0.0,0.0,0.07649739768026004,0.6101609079176245,0.2659722222222223,0.2666666666666667,6.489435839335185e-17,0.22010755998593723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.0,1.0,1.0,1.0,0.0,-2.065290178571429,-2.1117931547619047,-2.12109375,-2.12109375,0.022781712637492253,0.7413,0.6177499999999999,0.7413,0.0,0.3026344577208616,1.0,1.0,1.0,1.0,0.0,0.5,0.4895833333333333,0.5,0.4375,0.02551551815399144,0.5,0.4166666666666667,0.5,0.0,0.2041241452319315,0.0,0.0,0.0,0.0,0.0,5,5,5,0.06666666666666667,16,0.0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.5163977794943222,0.5157227392949318,0.5163977794943222,0.51234753829798,0.0016535040443730268,0.2287265795973125,0.03812109659955208,0.0,0.0,0.09337723510424951,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.5,0.48333333333333334,0.5,0.4,0.04082482904638629,0.26666666666666666,0.2659722222222222,0.26666666666666666,0.2625,0.0017010345435994232
